Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,-2.9052
2006-04-30,0.2114
2006-07-31,0.9785
2006-10-31,2.366
2007-01-31,1.9714
2007-04-30,-4.1247
2007-07-31,2.0053
2007-10-31,1.0275
2008-01-31,-0.1665
2008-04-30,-0.0961
2008-07-31,-0.4793
2008-10-31,-2.2134
2009-01-31,0.484
2009-04-30,0.4209
2009-07-31,0.4751
2009-10-31,-0.1989
2010-01-31,0.3091
2010-04-30,-0.0331
2010-07-31,8.0306
2010-10-31,-22.021
2011-01-31,0.2565
2011-04-30,-0.0707
2011-07-31,0.1685
2011-10-31,-0.0532
2012-01-31,-1.1764999999999999
2012-04-30,-7.8658
2012-07-31,2.6032
2012-10-31,-28.2545
2013-01-31,2.6643
2013-04-30,1.7054
2013-07-31,4.7745999999999995
2013-10-31,1.8007
2014-01-31,1.8867
2014-04-30,1.5135999999999998
2014-07-31,3.0983
2014-10-31,1.4708
2015-01-31,1.3580999999999999
2015-04-30,1.0875
2015-07-31,-10.6481
2015-10-31,-3.7698
2016-01-31,-24.5226
2016-04-30,-7.1296
2016-07-31,-4.0344
2016-10-31,-7.3034
2017-01-31,-162.4277
